0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000477,0.016883,0.017866,0.004121,0.000373,0.019796,0.006531,0.019258,0.028670,0.024288,0.036470,0.038570,0.035857,0.037246,0.068644,0.059033,0.071790,0.085466,0.122321,0.151603,0.173351,0.202093,0.235186,0.256289,0.255010,0.280483,0.309443,0.308367,0.326126,0.337528,0.352739,0.342379,0.329746,0.330027,0.355441,0.365949,0.365438,0.351030,0.360280,0.353052,0.374148,0.373187,0.382525,0.381401,0.395528,0.384170,0.398874,0.411826,0.424864,0.424746,0.427558,0.444013,0.456355,0.487871,0.467119,0.503228,0.503181,0.515970,0.561011,0.604313,0.560429,0.563034,0.587774,0.578138,0.576467,0.582267,0.611497,0.622884,0.658277,0.662167,0.688009,0.675586,0.636406,0.615164,0.613748,0.607465,0.590751,0.619719,0.630104,0.618621,0.614213,0.629416,0.660484,0.698650,0.701107,0.693529,0.714770,0.753828,0.829847,0.874083,0.926757,1.052910,1.123686,1.181216,1.257446,1.186360,1.091014,1.000876,0.873569,0.762577,0.650404,0.575258,0.518167,0.463219,0.435639,0.422363,0.414302,0.395199,0.381049,0.356483,0.351214,0.357262,0.337485,0.363918,0.374733,0.356442,0.354847,0.346684,0.359433,0.378971,0.373588,0.372040,0.360169,0.339143,0.344859,0.355467,0.355689,0.347330,0.362322,0.364737,0.378996,0.380801,0.398743,0.389077,0.407217,0.405095,0.405758,0.422058,0.391593,0.361972,0.348811,0.342326,0.346352,0.340282,0.353068,0.340119,0.330062,0.343659,0.307209,0.276322,0.232428,0.208414,0.183188,0.159423,0.116893,0.088427,0.083341,0.060160,0.034883,0.007800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.001433,0.013244,0.023601,0.020227,0.004406,0.009961,0.022912,0.024417,0.015660,0.022752,0.007982,0.019242,0.047732,0.046754,0.054057,0.065015,0.068561,0.087261,0.113603,0.136521,0.182464,0.204264,0.236583,0.265404,0.281555,0.286878,0.332517,0.334576,0.342762,0.390958,0.396424,0.397603,0.379202,0.396261,0.395615,0.407135,0.404067,0.391649,0.402251,0.402188,0.411020,0.442813,0.421400,0.409922,0.427541,0.456039,0.429859,0.443043,0.457421,0.464878,0.481073,0.454439,0.481286,0.508622,0.509049,0.524924,0.529188,0.541367,0.571370,0.572965,0.596280,0.584809,0.604311,0.603765,0.588087,0.604784,0.625890,0.658758,0.659243,0.629534,0.626632,0.667073,0.661541,0.652045,0.642678,0.628891,0.611072,0.653332,0.655765,0.657831,0.711463,0.662691,0.670820,0.730323,0.770915,0.768694,0.794919,0.836285,0.855124,0.908676,0.984251,1.078032,1.158291,1.286693,1.336528,1.363097,1.274976,1.178879,1.090751,0.961335,0.848318,0.742090,0.635458,0.592092,0.549432,0.516222,0.475162,0.473894,0.458547,0.459472,0.429509,0.415604,0.404482,0.407192,0.415043,0.442733,0.437456,0.419507,0.417794,0.414927,0.414066,0.405060,0.400446,0.410617,0.398048,0.395362,0.407893,0.422818,0.423510,0.421521,0.409374,0.430761,0.434634,0.453509,0.448505,0.448322,0.411675,0.397545,0.393199,0.422839,0.405936,0.397810,0.402687,0.402252,0.400539,0.386258,0.380790,0.381823,0.372785,0.338474,0.308873,0.283033,0.254186,0.218464,0.171481,0.121776,0.105837,0.092000,0.072308,0.051514,0.011708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.025423,0.027405,0.006603,0.000041,0.008577,0.002641,0.024188,0.007913,0.019071,0.028602,0.019425,0.021396,0.034111,0.037819,0.052727,0.050755,0.058872,0.090665,0.103335,0.133193,0.168658,0.188630,0.218004,0.257616,0.289464,0.285563,0.326662,0.337004,0.337837,0.387617,0.390172,0.390091,0.389286,0.388921,0.398798,0.395049,0.408969,0.405232,0.411886,0.415734,0.409432,0.439263,0.432591,0.418768,0.417705,0.455306,0.450048,0.462955,0.461944,0.440288,0.464182,0.464667,0.478278,0.490462,0.509551,0.519396,0.513775,0.527349,0.560576,0.548030,0.569340,0.578595,0.613167,0.634173,0.598384,0.617195,0.628941,0.627731,0.643081,0.650936,0.664101,0.644139,0.633454,0.640102,0.653265,0.636310,0.633924,0.631018,0.664560,0.658610,0.709720,0.689827,0.684264,0.729894,0.732098,0.762523,0.771664,0.818927,0.851725,0.899320,0.980305,1.057684,1.144808,1.246260,1.312410,1.294627,1.211304,1.153518,1.034173,0.915631,0.822272,0.713438,0.617372,0.591328,0.554917,0.507625,0.489287,0.468988,0.440660,0.446021,0.445279,0.441277,0.408889,0.417123,0.409672,0.415745,0.411860,0.408028,0.419849,0.407659,0.423212,0.400546,0.380203,0.387577,0.425443,0.422140,0.421758,0.426643,0.416172,0.415383,0.414528,0.433836,0.451732,0.452594,0.430512,0.415537,0.432530,0.424728,0.399922,0.421526,0.393381,0.410097,0.408622,0.388166,0.369279,0.384138,0.399773,0.397735,0.363224,0.322678,0.285475,0.280409,0.265166,0.230453,0.180428,0.143257,0.119219,0.100436,0.073598,0.044208,0.009023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.000944,0.023844,0.024764,0.004879,0.000062,0.000051,0.000919,0.013176,0.026143,0.029115,0.029027,0.039372,0.038706,0.019618,0.056466,0.057934,0.058840,0.083251,0.115006,0.140418,0.175603,0.204322,0.229659,0.271950,0.295136,0.303901,0.327533,0.345389,0.354543,0.377341,0.375587,0.377054,0.394704,0.376712,0.382949,0.392485,0.406374,0.408335,0.407734,0.412529,0.403340,0.429138,0.436040,0.440294,0.410573,0.426748,0.427989,0.448066,0.442860,0.440178,0.457061,0.473783,0.465344,0.461097,0.504703,0.506199,0.503358,0.483536,0.506185,0.528138,0.572192,0.556617,0.592077,0.614466,0.596320,0.637653,0.623221,0.654149,0.675377,0.637583,0.671264,0.690102,0.640129,0.664016,0.658706,0.644017,0.598440,0.601706,0.667212,0.683062,0.702996,0.685304,0.677463,0.710253,0.715304,0.729015,0.766474,0.830601,0.834486,0.889169,0.967854,1.061114,1.169176,1.248038,1.333005,1.257610,1.171289,1.149394,1.026185,0.914431,0.804780,0.684395,0.598085,0.575328,0.523964,0.495684,0.500438,0.452579,0.431532,0.441091,0.436638,0.459443,0.426933,0.428664,0.421070,0.425366,0.424767,0.414061,0.412918,0.399589,0.402683,0.411603,0.396643,0.414774,0.397543,0.396530,0.397614,0.412703,0.402391,0.372983,0.400677,0.416302,0.458854,0.447671,0.423642,0.419146,0.421180,0.439489,0.393656,0.365483,0.372080,0.391454,0.399188,0.384841,0.379088,0.373317,0.387315,0.376951,0.358334,0.324627,0.296071,0.272066,0.254580,0.207877,0.182072,0.164316,0.126097,0.104798,0.084498,0.039357,0.006253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.017666,0.022348,0.034007,0.015614,0.030011,0.023986,0.004093,0.036423,0.029273,0.020087,0.019932,0.023427,0.029943,0.037713,0.061902,0.071489,0.070434,0.105734,0.105481,0.144853,0.184576,0.213581,0.244326,0.280600,0.310507,0.324837,0.334241,0.349755,0.354206,0.371263,0.379009,0.378572,0.410915,0.394383,0.388165,0.404877,0.401860,0.388510,0.391217,0.398109,0.413094,0.440247,0.418303,0.426658,0.433674,0.429943,0.425987,0.419811,0.434578,0.460666,0.444539,0.461160,0.472539,0.469700,0.515248,0.521908,0.537586,0.510856,0.494919,0.507989,0.527011,0.574276,0.594597,0.598320,0.619856,0.643564,0.639931,0.631298,0.636007,0.635543,0.640619,0.657262,0.636742,0.632359,0.636689,0.632577,0.649453,0.654056,0.651609,0.692554,0.700393,0.692737,0.680178,0.705854,0.710210,0.717537,0.796798,0.841075,0.903231,0.905008,0.982730,1.108952,1.187360,1.311114,1.365932,1.266378,1.219998,1.140278,1.021190,0.909016,0.783627,0.697309,0.609936,0.571811,0.534413,0.506425,0.479749,0.461549,0.442810,0.434110,0.414629,0.425637,0.433752,0.442257,0.424478,0.446780,0.415327,0.410741,0.397822,0.383002,0.412921,0.405615,0.388393,0.378810,0.357396,0.390623,0.421722,0.385981,0.396071,0.414307,0.407302,0.416274,0.444759,0.466196,0.454605,0.436145,0.432057,0.444541,0.402429,0.413029,0.406333,0.402174,0.394220,0.394462,0.397469,0.392663,0.376892,0.351879,0.342112,0.326638,0.295585,0.270625,0.246983,0.227795,0.191962,0.150214,0.120595,0.100428,0.085139,0.058598,0.010882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.015053,0.012763,0.035979,0.017083,0.011540,0.018105,0.020446,0.028539,0.029716,0.018577,0.026867,0.040526,0.032247,0.042332,0.043627,0.060357,0.071404,0.115588,0.128520,0.165319,0.192106,0.221482,0.261972,0.290534,0.310876,0.321550,0.350267,0.349106,0.367054,0.382761,0.385485,0.399004,0.429357,0.423559,0.416087,0.406709,0.409660,0.409258,0.407855,0.396792,0.434747,0.434604,0.409674,0.409107,0.445875,0.457811,0.453002,0.433669,0.440068,0.435512,0.449909,0.454827,0.465107,0.485621,0.516790,0.520223,0.521044,0.511897,0.509095,0.518290,0.576972,0.578825,0.585412,0.620405,0.633140,0.625781,0.623043,0.641552,0.627923,0.653434,0.668834,0.691459,0.665428,0.609667,0.638035,0.644987,0.655693,0.674206,0.652707,0.694519,0.693487,0.716238,0.745528,0.735703,0.766175,0.783908,0.831661,0.890914,0.946927,0.955240,1.056357,1.126512,1.216128,1.383180,1.420268,1.351633,1.255935,1.154726,1.023147,0.908486,0.764043,0.694042,0.626776,0.582717,0.543075,0.502987,0.458699,0.474484,0.458698,0.431221,0.415808,0.434227,0.441701,0.415464,0.418165,0.443083,0.411036,0.418209,0.405270,0.397444,0.417679,0.413415,0.399018,0.385156,0.366774,0.399764,0.434110,0.395472,0.403828,0.405263,0.403003,0.406575,0.441853,0.457065,0.471906,0.437056,0.426963,0.410907,0.408322,0.435122,0.413227,0.403804,0.402512,0.423590,0.406332,0.367942,0.355629,0.338416,0.336110,0.324317,0.310003,0.293997,0.252046,0.234895,0.190762,0.151153,0.125177,0.097356,0.073511,0.073810,0.014571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000468,0.019905,0.020660,0.026250,0.021015,0.032019,0.049369,0.033579,0.058625,0.035619,0.041023,0.049768,0.035298,0.051477,0.065985,0.076780,0.118390,0.131556,0.166726,0.183427,0.218055,0.251011,0.281435,0.298801,0.326643,0.326284,0.339790,0.375834,0.384445,0.383124,0.401581,0.418245,0.422167,0.427361,0.418255,0.414625,0.434171,0.421114,0.401762,0.412027,0.437640,0.435593,0.435564,0.434669,0.442391,0.436507,0.459311,0.442784,0.452468,0.455226,0.473680,0.465110,0.467929,0.493519,0.543285,0.530892,0.539752,0.542742,0.535992,0.572965,0.552921,0.589246,0.591790,0.619272,0.631662,0.673995,0.646899,0.600002,0.622409,0.671362,0.646625,0.643280,0.643508,0.650862,0.644166,0.655165,0.678019,0.679510,0.690220,0.687400,0.697951,0.723922,0.739901,0.793192,0.814194,0.860317,0.931130,0.992337,1.050665,1.118459,1.180814,1.292860,1.392886,1.450471,1.424257,1.322440,1.179146,1.018687,0.883084,0.764706,0.681152,0.619808,0.575447,0.525997,0.498207,0.447765,0.458399,0.443675,0.435244,0.414036,0.451110,0.439922,0.411250,0.422026,0.442250,0.392647,0.424732,0.419791,0.403526,0.398097,0.404927,0.410486,0.405363,0.397634,0.416661,0.401931,0.380578,0.401034,0.398714,0.416833,0.421136,0.437826,0.434062,0.415505,0.414749,0.438912,0.434025,0.423600,0.414746,0.411788,0.414892,0.400082,0.401319,0.402362,0.382412,0.360484,0.344650,0.346627,0.336025,0.304972,0.300118,0.264042,0.203521,0.170773,0.141678,0.113349,0.094279,0.061556,0.053453,0.009666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.001201,0.013168,0.002672,0.010162,0.001951,0.028331,0.028405,0.042500,0.030471,0.044583,0.025388,0.041430,0.029206,0.047823,0.085507,0.094072,0.099094,0.092388,0.118045,0.149892,0.169390,0.207531,0.242377,0.275887,0.306504,0.326518,0.337966,0.379158,0.383748,0.397877,0.391827,0.412128,0.408894,0.412347,0.411216,0.421726,0.430616,0.442389,0.411045,0.400702,0.403577,0.448830,0.449571,0.438745,0.429531,0.436263,0.421875,0.461869,0.462609,0.455344,0.432954,0.475612,0.474451,0.486014,0.505657,0.521021,0.530699,0.536603,0.533254,0.551722,0.566561,0.585862,0.599333,0.589542,0.617155,0.630398,0.670257,0.622894,0.600898,0.634842,0.673612,0.662939,0.656620,0.659086,0.684655,0.717710,0.663004,0.686581,0.722208,0.728614,0.711288,0.723810,0.719227,0.777144,0.755696,0.775352,0.870030,0.908895,1.006042,1.063708,1.110508,1.207219,1.312410,1.423585,1.439104,1.405756,1.343121,1.154506,0.985885,0.857064,0.778255,0.690169,0.633547,0.588603,0.524357,0.503147,0.463844,0.462697,0.437953,0.418803,0.422453,0.437250,0.430808,0.433787,0.422167,0.440611,0.395094,0.429198,0.423066,0.393012,0.386222,0.402929,0.419079,0.409818,0.370865,0.399991,0.400130,0.411187,0.411677,0.430026,0.424491,0.408905,0.419711,0.439503,0.412036,0.456452,0.435607,0.404641,0.432070,0.425746,0.411576,0.416822,0.391986,0.393505,0.407488,0.379599,0.352610,0.383802,0.351565,0.338800,0.332976,0.309222,0.271421,0.221319,0.170609,0.136050,0.109808,0.098503,0.060593,0.050814,0.008260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.024629,0.026961,0.024179,0.003240,0.013854,0.017444,0.019870,0.016353,0.028495,0.034232,0.022990,0.039107,0.029057,0.047286,0.070412,0.072125,0.089151,0.093614,0.113160,0.159320,0.198004,0.210007,0.257523,0.280348,0.309185,0.337628,0.375221,0.404078,0.379522,0.408309,0.398770,0.433898,0.427835,0.425665,0.426635,0.424253,0.444776,0.433421,0.420447,0.412013,0.433592,0.442525,0.456859,0.434936,0.427961,0.448310,0.436372,0.451233,0.469020,0.464713,0.433917,0.456212,0.462765,0.502555,0.492273,0.513128,0.522169,0.523816,0.557489,0.578155,0.544998,0.617284,0.622619,0.616337,0.615852,0.623853,0.626441,0.646307,0.641470,0.664747,0.650179,0.672857,0.685992,0.666808,0.701272,0.691093,0.702473,0.695685,0.715015,0.710307,0.756943,0.741178,0.759836,0.794435,0.779303,0.829071,0.868326,0.906876,0.993465,1.014297,1.107066,1.251203,1.354878,1.430792,1.434574,1.407354,1.319399,1.157958,0.986062,0.876836,0.792757,0.680102,0.627557,0.607229,0.550052,0.511083,0.473856,0.465401,0.450912,0.421558,0.440306,0.459075,0.436756,0.462175,0.415732,0.419174,0.411484,0.455348,0.436167,0.376023,0.394257,0.402682,0.429452,0.430473,0.427750,0.426076,0.401297,0.397503,0.392172,0.427408,0.424816,0.448263,0.414175,0.427885,0.402946,0.415519,0.433635,0.433183,0.437704,0.427283,0.410638,0.377662,0.371408,0.362229,0.406579,0.389788,0.348286,0.349597,0.343489,0.343086,0.309662,0.289429,0.276441,0.234757,0.175778,0.131260,0.116053,0.098720,0.071614,0.050704,0.007201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.055934,0.026404,0.031492,0.022051,0.035516,0.004716,0.018754,0.003146,0.001948,0.036260,0.021819,0.020504,0.044398,0.052803,0.051730,0.083397,0.087021,0.092952,0.111022,0.146515,0.198218,0.225582,0.242468,0.266613,0.301212,0.346095,0.363249,0.402313,0.385224,0.395727,0.407743,0.433393,0.441273,0.431915,0.438458,0.417685,0.434449,0.431923,0.451999,0.439364,0.436833,0.437127,0.456943,0.441532,0.435941,0.423886,0.443057,0.448678,0.450917,0.436515,0.441794,0.456257,0.463052,0.474298,0.490477,0.495012,0.507914,0.532316,0.521107,0.557477,0.567156,0.589288,0.604506,0.595998,0.577815,0.612139,0.689865,0.693299,0.662327,0.671495,0.725785,0.762598,0.725104,0.657990,0.682043,0.720428,0.696262,0.706548,0.720339,0.732332,0.812440,0.756504,0.770940,0.804706,0.810529,0.841178,0.886969,0.903140,0.996696,1.025084,1.176114,1.304467,1.406736,1.450074,1.435840,1.413399,1.292518,1.194230,0.999999,0.864162,0.787372,0.646537,0.619353,0.612287,0.561034,0.516749,0.475292,0.456620,0.456660,0.447693,0.455524,0.451478,0.462544,0.463443,0.430297,0.428054,0.412612,0.425970,0.401990,0.400816,0.400379,0.403987,0.429569,0.429522,0.433497,0.437240,0.437466,0.426561,0.408219,0.443955,0.463741,0.448642,0.411311,0.449197,0.421435,0.402270,0.427168,0.415388,0.415769,0.407285,0.422575,0.409052,0.415450,0.397578,0.407146,0.403932,0.368603,0.351175,0.348859,0.320510,0.307969,0.291566,0.271668,0.210507,0.186023,0.168824,0.109587,0.095193,0.063497,0.050485,0.006613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
