0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000360,0.010244,0.007224,0.006524,0.008142,0.003627,0.006664,0.013639,0.014565,0.015023,0.020136,0.023372,0.039034,0.044790,0.050123,0.066372,0.086590,0.093915,0.101719,0.108037,0.123806,0.153294,0.220310,0.322370,0.316883,0.165692,0.064208,0.023918,0.009467,0.013354,0.007879,0.009077,0.009928,0.007538,0.004217,0.000264,0.001780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000820,0.002306,0.006820,0.003675,0.006439,0.021298,0.039895,0.040539,0.044352,0.049696,0.066560,0.092897,0.131121,0.184022,0.249353,0.345332,0.429711,0.467309,0.500154,0.534454,0.601785,0.740699,1.210620,1.956921,1.682524,0.750451,0.289183,0.115733,0.051924,0.030605,0.023224,0.033564,0.036072,0.025432,0.016377,0.002322,0.001137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000499,0.004797,0.012177,0.002164,0.011788,0.078391,0.096456,0.039662,0.042883,0.052810,0.061600,0.087083,0.117822,0.161161,0.232905,0.331238,0.411132,0.478583,0.523515,0.580317,0.663661,0.855018,1.398232,2.263704,1.704988,0.721160,0.309890,0.142279,0.065412,0.041647,0.028729,0.038815,0.028206,0.010855,0.007786,0.001641,0.000799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000867,0.002541,0.001679,0.002886,0.005568,0.017476,0.053601,0.035552,0.039233,0.042833,0.059973,0.077511,0.099067,0.143644,0.215295,0.298935,0.390666,0.484725,0.561042,0.622657,0.704443,0.926694,1.639917,2.419562,1.685538,0.728314,0.325690,0.164775,0.085162,0.052889,0.041744,0.029863,0.021225,0.006400,0.002478,0.002572,0.000307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.006308,0.002901,0.005289,0.007307,0.009563,0.023987,0.041585,0.046353,0.049275,0.048191,0.051081,0.071686,0.100174,0.126835,0.194911,0.276936,0.372018,0.478098,0.582207,0.671929,0.759947,1.065196,1.905253,2.570605,1.638815,0.721281,0.355920,0.193795,0.099732,0.069863,0.048715,0.035555,0.019957,0.004865,0.005598,0.002079,0.005662,0.001537,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.003876,0.002169,0.000894,0.007197,0.008608,0.020721,0.038461,0.045101,0.039052,0.036804,0.050235,0.061646,0.083249,0.114738,0.155227,0.236030,0.326326,0.449217,0.579420,0.683739,0.854654,1.229880,2.135218,2.648214,1.583559,0.731550,0.388503,0.209771,0.108763,0.060223,0.026316,0.010411,0.009007,0.006762,0.002714,0.000000,0.000857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.008935,0.006294,0.010692,0.002999,0.006175,0.021199,0.042307,0.047790,0.046616,0.040815,0.047976,0.062139,0.078147,0.100458,0.132413,0.204893,0.308511,0.423301,0.573904,0.710773,0.936198,1.442549,2.342608,2.706736,1.584926,0.776171,0.454102,0.232093,0.119704,0.048146,0.021935,0.012270,0.012000,0.003011,0.000584,0.003972,0.002453,0.000844,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.011938,0.003643,0.006073,0.007036,0.001653,0.014140,0.036174,0.042209,0.036007,0.047819,0.043720,0.047631,0.069335,0.084766,0.117907,0.177070,0.264164,0.389193,0.557681,0.741423,1.029014,1.675961,2.562388,2.762786,1.587780,0.826827,0.508806,0.252426,0.116854,0.042451,0.021934,0.020134,0.008899,0.001133,0.000691,0.002483,0.000636,0.000357,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.009725,0.006254,0.000000,0.000000,0.000000,0.011219,0.038336,0.049752,0.039731,0.045932,0.062290,0.062743,0.060543,0.079500,0.123364,0.173324,0.244511,0.370725,0.529422,0.752684,1.137928,1.825747,2.820279,2.820863,1.665884,0.874709,0.544363,0.263740,0.117242,0.055446,0.026374,0.018716,0.011313,0.006027,0.001794,0.005005,0.005894,0.000000,0.000923,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001723,0.005708,0.001113,0.000000,0.000496,0.013975,0.038421,0.045911,0.046861,0.038785,0.050307,0.054692,0.065328,0.065745,0.095954,0.151583,0.223034,0.329085,0.489585,0.759697,1.186051,1.987948,2.954724,2.847826,1.681048,0.916431,0.561545,0.275882,0.114299,0.045187,0.015700,0.008865,0.006516,0.000000,0.000000,0.006769,0.005276,0.000433,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.002000,0.006989,0.006781,0.000330,0.000977,0.006760,0.035297,0.042515,0.047261,0.050225,0.053925,0.051743,0.054610,0.065517,0.087030,0.133197,0.206962,0.303266,0.471134,0.777200,1.257559,2.057485,2.941927,2.848440,1.712786,0.965948,0.622409,0.318210,0.122004,0.040402,0.019273,0.009934,0.003961,0.000000,0.000904,0.000435,0.000393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.002535,0.001869,0.000589,0.000000,0.000320,0.006422,0.026167,0.028616,0.042321,0.044698,0.060404,0.057579,0.068043,0.072641,0.086683,0.127325,0.185656,0.279572,0.465488,0.753595,1.267411,2.124538,3.009909,2.839110,1.804467,1.000785,0.650958,0.378242,0.141829,0.044754,0.023392,0.012794,0.001367,0.000706,0.001370,0.003148,0.004539,0.005083,0.001055,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.003421,0.000170,0.003503,0.000482,0.000000,0.007273,0.031701,0.045574,0.048521,0.048658,0.049622,0.053915,0.070022,0.070544,0.092871,0.115054,0.172406,0.273047,0.445373,0.735159,1.271829,2.169676,3.026692,2.863514,1.854766,1.037337,0.685593,0.416573,0.177129,0.058295,0.023046,0.005512,0.000000,0.000000,0.000000,0.000889,0.002896,0.001511,0.000430,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.002721,0.001287,0.000000,0.000498,0.000673,0.005676,0.039081,0.047195,0.048242,0.042989,0.051102,0.055110,0.069087,0.076731,0.081735,0.108309,0.168576,0.279259,0.432489,0.708054,1.244582,2.141560,2.919925,2.855263,1.934712,1.102757,0.736890,0.478497,0.220022,0.076960,0.034521,0.012299,0.004539,0.000292,0.003909,0.001411,0.009965,0.000671,0.000192,0.000274,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.004809,0.000874,0.000000,0.000912,0.004785,0.011608,0.043316,0.047711,0.047398,0.045554,0.051774,0.071728,0.078059,0.081326,0.105072,0.126505,0.182444,0.267564,0.416078,0.693701,1.163439,2.025304,2.903317,2.805434,1.981268,1.210500,0.775924,0.538514,0.265437,0.098947,0.048335,0.024736,0.001607,0.001389,0.003599,0.003195,0.002729,0.004657,0.000896,0.000258,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000665,0.000438,0.000167,0.001304,0.003882,0.016217,0.038153,0.037837,0.047405,0.051396,0.055477,0.076737,0.080407,0.089737,0.123477,0.145744,0.185056,0.267586,0.394142,0.618500,1.096738,1.968793,2.746428,2.672257,2.010196,1.325237,0.837970,0.605025,0.318529,0.123442,0.055033,0.038392,0.013948,0.009368,0.000715,0.000000,0.000000,0.000904,0.001152,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001433,0.000676,0.001338,0.005145,0.009121,0.021073,0.035837,0.039348,0.051632,0.058592,0.058582,0.070566,0.069679,0.088052,0.115229,0.151327,0.189194,0.253498,0.367932,0.566820,1.031099,1.861754,2.539883,2.613290,2.057637,1.405814,0.900274,0.653511,0.384039,0.152291,0.068608,0.052012,0.027621,0.013534,0.009009,0.002756,0.000631,0.000406,0.005293,0.001422,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000765,0.000702,0.000000,0.002073,0.007250,0.015968,0.034570,0.047350,0.053743,0.065478,0.065970,0.067662,0.078245,0.081614,0.111132,0.154887,0.185162,0.240074,0.343207,0.540362,0.940546,1.678451,2.317728,2.441829,2.027707,1.458344,0.948553,0.703904,0.454000,0.197076,0.083261,0.052066,0.027586,0.002348,0.007140,0.003400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000360,0.000000,0.000000,0.000000,0.000000,0.013516,0.042137,0.046426,0.043583,0.060510,0.059145,0.070594,0.079557,0.093490,0.113768,0.149812,0.182670,0.237948,0.323292,0.506813,0.892738,1.499606,2.085643,2.287005,1.964267,1.496888,1.029740,0.741735,0.504330,0.217637,0.099582,0.050975,0.027856,0.013831,0.004946,0.002181,0.000000,0.000000,0.000371,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000360,0.000128,0.001426,0.000000,0.000000,0.006010,0.037866,0.041059,0.047036,0.054593,0.053395,0.072717,0.082416,0.120673,0.122100,0.150097,0.193380,0.244769,0.319511,0.495415,0.835114,1.316154,1.842707,2.132021,1.875801,1.534494,1.090599,0.778812,0.537294,0.250352,0.107812,0.066347,0.041253,0.022333,0.003068,0.000717,0.000000,0.000000,0.000349,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000551,0.002336,0.001805,0.000000,0.004574,0.018433,0.032615,0.042019,0.042982,0.052182,0.070466,0.080410,0.134811,0.115184,0.115807,0.152974,0.196000,0.239384,0.322962,0.495230,0.794215,1.173924,1.551587,1.864988,1.805449,1.493440,1.112328,0.816944,0.583290,0.285347,0.122367,0.073148,0.041825,0.034791,0.002181,0.000378,0.000364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001549,0.006452,0.003563,0.000000,0.001073,0.016456,0.032717,0.039651,0.059853,0.062729,0.076699,0.090982,0.097654,0.097295,0.121271,0.165874,0.202308,0.255900,0.339091,0.517347,0.805582,1.063571,1.316406,1.632167,1.653589,1.444769,1.122493,0.839077,0.594181,0.321983,0.151373,0.084843,0.046820,0.030504,0.007054,0.003375,0.003011,0.001079,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.009846,0.001252,0.001681,0.000781,0.000000,0.018626,0.036989,0.051389,0.062357,0.062246,0.073692,0.087077,0.093697,0.112584,0.133694,0.178810,0.227142,0.283464,0.366049,0.529574,0.822469,1.012343,1.126730,1.375875,1.503240,1.349033,1.081128,0.830535,0.609774,0.350936,0.168906,0.095028,0.049438,0.029078,0.007184,0.002455,0.000933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001331,0.008907,0.000338,0.000000,0.000916,0.013673,0.042781,0.062172,0.064802,0.070275,0.072017,0.086948,0.087634,0.112137,0.146673,0.190809,0.256835,0.320641,0.389480,0.544927,0.832510,0.968357,0.936418,1.133484,1.246363,1.183721,1.002477,0.808628,0.594951,0.361613,0.183445,0.101874,0.065253,0.028735,0.007399,0.005084,0.001897,0.001604,0.003404,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.003185,0.002616,0.000812,0.000312,0.000458,0.007199,0.037252,0.057621,0.066201,0.074215,0.075028,0.084599,0.087535,0.121852,0.161830,0.224749,0.276807,0.349076,0.431157,0.572532,0.832389,0.912290,0.786615,0.913681,1.026413,1.019805,0.891459,0.739217,0.544474,0.342839,0.179472,0.104670,0.066955,0.035137,0.025320,0.008784,0.001729,0.000762,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.003641,0.003426,0.002280,0.002777,0.001787,0.006056,0.037110,0.053629,0.072683,0.075202,0.073857,0.084964,0.089005,0.110981,0.167664,0.250395,0.323770,0.390836,0.462965,0.612964,0.854298,0.849398,0.728569,0.753901,0.840667,0.871557,0.766912,0.626128,0.492857,0.327158,0.189128,0.103884,0.064375,0.047586,0.024034,0.009721,0.003920,0.002079,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000981,0.000728,0.001817,0.000676,0.000000,0.005010,0.038264,0.050826,0.059512,0.061948,0.068316,0.083262,0.097836,0.107356,0.149598,0.250662,0.337434,0.433336,0.512078,0.647934,0.851520,0.839464,0.676412,0.612063,0.714226,0.732534,0.627655,0.513501,0.421912,0.293140,0.171764,0.085675,0.051536,0.039182,0.015020,0.015798,0.012722,0.003278,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001006,0.001072,0.005997,0.003961,0.003187,0.004440,0.033438,0.050577,0.058208,0.056334,0.057349,0.083472,0.099682,0.118723,0.165984,0.247522,0.341198,0.456844,0.562074,0.689886,0.835655,0.809549,0.667626,0.550683,0.589148,0.604273,0.511352,0.410163,0.336759,0.247953,0.154137,0.093342,0.065557,0.035094,0.018985,0.010009,0.008585,0.000373,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.000360,0.000726,0.003421,0.006385,0.000000,0.001529,0.021151,0.041730,0.047388,0.048919,0.063855,0.069755,0.093252,0.108305,0.139527,0.205820,0.301164,0.435448,0.590687,0.721952,0.830813,0.763213,0.654845,0.537069,0.471569,0.476241,0.405647,0.332377,0.254196,0.190156,0.123911,0.074733,0.046007,0.031261,0.021905,0.005430,0.005478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000360,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440,0.001440
